ds,yhat,yhat_lower,yhat_upper
2020-02-06,7266.446127041954,2688.1663192632136,11678.629181680113
2020-02-07,7562.421816568923,3217.750783598185,11943.80466098054
2020-02-08,7849.991474513548,3180.3289398751444,12134.406015221492
2020-02-09,8122.5274941149155,3820.0286784764103,12591.595216947
2020-02-10,8383.729041127412,4241.372748689291,12544.501317875767
2020-02-11,8635.190761144086,4355.05085376951,12849.876326841171
2020-02-12,8943.611997237786,4283.352751605728,13050.344483305063
2020-02-13,9012.409331579995,4474.305594404153,13069.284782217963
2020-02-14,9190.088603839306,4710.501262478329,13607.522416118503
2020-02-15,9332.022897553721,5014.9903352563,13679.980945576444
2020-02-16,9435.14956897682,5009.578278579083,13816.553913878168
2020-02-17,9507.31214357973,5421.0731377931,13876.980395877645
2020-02-18,9554.726093191457,5346.095583360979,13939.403624088965
2020-02-19,9649.072856066932,5229.137828060095,13948.539135444256
2020-02-20,9498.987869764016,5186.904077569562,13555.834658780808
2020-02-21,9458.302017496932,5234.007155281779,13743.251108586062
2020-02-22,9387.686355312977,5398.982690126415,13872.508235749987
2020-02-23,9289.21665495709,4876.1501336023175,13362.840696432035
2020-02-24,9175.58702432819,4852.015985026638,13500.867386308524
2020-02-25,9057.454944205245,4708.5996518596785,13390.62950575313
2020-02-26,9010.42519402322,4665.796480459874,13391.316589369262
2020-02-27,8746.441295067303,4263.0967187053375,12952.837687529945
2020-02-28,8621.94632545934,4414.692619572593,12980.95135676821
2020-02-29,8499.465035008412,4061.0904587709056,12668.323519417409
2020-03-01,8382.125362078725,4319.85324329687,12900.52385915663
2020-03-02,8282.84966288206,3970.4025943511983,12549.74316939825
2020-03-03,8211.698492560794,3879.9115046740444,12488.442362184716
2020-03-04,8242.87435188651,4014.522909155534,12321.009190421153
2020-03-05,8086.153412622722,3739.92710707723,12408.43939657514
2020-03-06,8095.105922597675,4001.5051764974587,12455.480480280032
2020-03-07,8128.755560005515,4115.880667040625,12762.433620650716
2020-03-08,8186.193721800318,4070.15459329972,12586.105076448986
2020-03-09,8275.876539124587,4112.3584512068965,12851.111539805142
2020-03-10,8403.084610877708,3908.596384541521,12812.17910158556
2020-03-11,8637.049768087581,4382.014609319404,12948.925563196895
2020-03-12,8682.513612608336,4283.112482863471,12633.928581471248
2020-03-13,8888.075181961922,4662.0704430005,13358.634164422361
2020-03-14,9107.974671343538,4512.63166669753,13223.154429518212
2020-03-15,9336.825959590755,5278.571935726515,13657.160544350894
2020-03-16,9579.022680915734,5089.56653342498,14172.891980520222
2020-03-17,9836.295050219127,5090.274141333335,14387.259362797817
2020-03-18,10174.919312509493,5971.068185415537,14130.280921347483
2020-03-19,10297.34252237207,6017.594963608041,14132.677598044158
2020-03-20,10550.578424458878,5987.111770184447,14856.079572199269
2020-03-21,10788.020281275607,6197.873784929746,15300.529940261778
2020-03-22,11004.182831906906,6725.609099543314,15521.638680391246
2020-03-23,11204.098093173878,7072.975874171185,15569.335829335292
2020-03-24,11390.842710077457,6953.556510363533,15950.943547021676
2020-03-25,11632.699736561193,7212.792181941181,16018.024539579863
2020-03-26,11634.71904281254,7345.373768406658,15882.05455940408
2020-03-27,11747.034045462035,7442.223145987595,16323.946049755099
2020-03-28,11826.582911273093,7327.86837487238,16609.434990879607
2020-03-29,11871.749035097488,7473.470736067865,16343.56198832069
2020-03-30,11891.648359333873,7854.044258798397,16238.417333901249
2020-03-31,11893.544256007634,7708.041016106192,16409.700362123705
2020-04-01,11949.895941455667,7667.116682232753,16482.721749798784
2020-04-02,11769.80769835303,7401.116463957076,15712.922542908975
2020-04-03,11707.239585415533,7393.82480354738,16134.074185480222
2020-04-04,11704.340640179078,7186.470082556096,15569.567160118846
2020-04-05,11680.87170288853,7625.308488636714,16086.957643586718
2020-04-06,11648.548130455069,7189.554232874217,16274.037855096125
2020-04-07,11616.684523504511,7361.698309060106,16085.334100056936
2020-04-08,11659.199107434844,7321.789616604476,16247.74095844999
2020-04-09,11486.035977419291,7253.280498166709,15741.075888485537
2020-04-10,11451.36638835246,6957.357996032375,15907.889485181406
2020-04-11,11415.220060354448,7051.726474534313,15814.319576722824
2020-04-12,11378.063386023034,7435.930486955595,15546.657110532453
2020-04-13,11350.053408285572,7064.411687546747,15695.305261777385
2020-04-14,11338.448780891355,6876.723610927557,15701.01541375971
2020-04-15,11414.683357446107,6978.717418549701,15989.19498181759
2020-04-16,11285.86856300318,7034.081709827674,15950.24152392125
2020-04-17,11303.083351355886,7087.06083956449,15285.155030254562
2020-04-18,11323.100134376375,7033.5122767473895,15543.193890618732
2020-04-19,11343.060853094903,6997.084348131956,15585.733494993661
2020-04-20,11369.829287863766,7072.156481800781,15654.312780804383
2020-04-21,11407.498070866623,6833.164333002569,16043.792739625325
2020-04-22,11524.553397194872,7228.223284564591,15585.119868983851
2020-04-23,11425.46111052759,6915.169525579916,15625.69460765393
2020-04-24,11459.030727364963,7631.850566566077,15726.116161589167
2020-04-25,11480.203845242588,6934.374562228873,15598.038572866235
2020-04-26,11484.779512533354,7102.389191488294,15935.072477094724
2020-04-27,11478.801453972868,7265.284111279439,15680.015869726112
2020-04-28,11466.084829614923,7174.389548628254,15873.885346728555
2020-04-29,11515.385172093553,7355.4653928305015,15705.587231664815
2020-04-30,11331.97326537496,7172.721715049888,15616.897267944347
2020-05-01,11265.973046357634,6914.752551221311,15851.450322034905
2020-05-02,11174.109902249407,6793.068095771659,15687.621368648275
2020-05-03,11054.383247433021,6469.318874080405,15241.874563002226
2020-05-04,10915.389916869186,6344.184697671835,14922.032048116163
2020-05-05,10763.777982732172,6441.094150650645,15173.924269964518
2020-05-06,10671.335796070416,6642.649042952531,15076.387330631915
2020-05-07,10346.4823376471,5882.459166489843,14391.971087466522
2020-05-08,10142.518376725124,5815.0169312055405,14130.104652260461
2020-05-09,9919.288255112839,5830.858556807685,14188.489731678663
2020-05-10,9677.76858226462,5187.673801254506,13668.390162685666
2020-05-11,9429.312671121523,5246.090711330498,13714.368650567525
2020-05-12,9183.032441516461,4870.171833922505,13325.41886950776
2020-05-13,9012.824483220493,4808.397588262566,13373.875001837172
2020-05-14,8628.807973312043,4515.333442720553,12795.543549225853
2020-05-15,8385.535236079808,4045.395818587733,12244.676656772692
2020-05-16,8143.625699665567,3976.044945906798,12757.716474363911
2020-05-17,7904.340098537099,3745.973347054188,11871.27244774378
2020-05-18,7678.8239311485695,3662.477907048045,11996.030791452764
2020-05-19,7475.5016967576275,3158.4409335620417,11722.36946883283
2020-05-20,7367.1280301080105,2924.659597295646,11504.030844372579
2020-05-21,7062.262514216247,2782.0010553219636,11418.64207700142
2020-05-22,6913.527686751123,2575.484007818441,11396.850888532012
2020-05-23,6779.299551845503,2727.9673183692157,11207.711284658502
2020-05-24,6658.345635555865,2440.9815436046474,10890.453163155504
2020-05-25,6559.1377154234015,1910.9774668102675,10903.644452083548
2020-05-26,6487.318710901048,1638.410019247867,10563.041566743164
2020-05-27,6512.8277674021565,2310.332935896658,10896.505333398787
2020-05-28,6341.448226217821,1800.249680563428,10774.217424859613
2020-05-29,6323.136014790478,2063.9594370575896,10474.571582806157
2020-05-30,6313.77580379474,2077.528063523857,10517.740173759277
2020-05-31,6309.878318514794,1904.0414235787591,10712.864568621413
2020-06-01,6317.944398437474,2022.9450799097456,10523.669533125118
2020-06-02,6341.9740565456195,1912.9103595253584,10314.409251613215
2020-06-03,6450.623618513397,2093.1682149509297,10567.369131268157
2020-06-04,6348.774993052327,1838.0731381139788,10755.281260374442
2020-06-05,6385.874290661595,1968.680392659439,10539.258996769617
2020-06-06,6417.687146289484,2210.6089960319227,10618.958382201185
2020-06-07,6440.984461591915,2070.587021982719,10633.289050225576
2020-06-08,6462.884791605602,1857.0346360649564,10630.853879814164
2020-06-09,6488.332535859496,2223.776767237816,10884.365861509783
2020-06-10,6587.2161674744675,2277.939959731213,11017.939408142704
2020-06-11,6465.891910206901,1901.3689873599212,10707.621552004037
2020-06-12,6475.471599863382,1908.3091653168985,10761.264517399397
2020-06-13,6473.52371654544,2306.8065717649174,10574.483893540351
2020-06-14,6458.702994914321,2103.074129613583,10632.98065176197
2020-06-15,6440.036537413929,2107.983176220778,10758.884434269168
2020-06-16,6424.347247933296,2155.6930318351206,10795.073385074682
2020-06-17,6483.320385348075,2067.330949494459,11147.803277460027
2020-06-18,6324.980076011063,1832.4380884706115,10639.652856634351
2020-06-19,6301.93577378789,2314.422075749244,10304.996733116672
2020-06-20,6273.048695336529,2056.582639537126,10804.496085256236
2020-06-21,6238.034441291363,1757.038858725261,10549.241614497658
2020-06-22,6206.730274916388,1659.7991566338462,10632.10227434764
2020-06-23,6186.5081547362315,1617.1768825516033,10681.795182460326
2020-06-24,6249.339329723602,2138.8715047548503,10803.050589937338
2020-06-25,6103.277081409036,1937.2221279449382,10415.347614186201
2020-06-26,6100.717097213606,2045.6387339269945,10354.856068657544
2020-06-27,6100.084770442269,1789.9841573990022,10479.938629648648
2020-06-28,6100.4647058046385,1815.769622972366,10484.56933663185
2020-06-29,6110.899804831062,1702.3479289233953,10361.379684368421
2020-06-30,6137.83980380735,1803.097063537277,10362.992478021784
2020-07-01,6252.243764206337,1745.7021726074738,10423.393390507963
2020-07-02,6161.101750653502,1951.9075538585614,10573.52378426969
2020-07-03,6215.733835044955,1638.3032731992869,10268.890376248231
2020-07-04,6273.514423846287,1915.3135266135755,10692.735499962155
2020-07-05,6332.5359775596235,2020.1746286428724,10597.613041723032
2020-07-06,6400.938413169385,2245.2956970479577,10568.897725012524
2020-07-07,6484.383137536069,2243.224608727916,10855.143039286642
2020-07-08,6653.175476827961,2300.596357546811,10738.28223069834
2020-07-09,6613.800202575307,2638.2235934164923,10808.73613409845
2020-07-10,6717.22798988501,2273.292441976841,11011.422154873822
2020-07-11,6820.64072255973,2364.094100956773,11076.981225992806
2020-07-12,6922.089861737335,2766.863346882199,11193.248534628967
2020-07-13,7029.814534478262,2584.1763934546248,11393.2614536352
2020-07-14,7149.698859294747,3087.9254542744698,11382.550930792959
2020-07-15,7352.373020625168,3030.367075144398,11986.905538757746
2020-07-16,7344.723700095636,2835.0426858742408,11361.91136899363
2020-07-17,7478.172718117663,3213.001493003345,11728.73688746065
2020-07-18,7610.372910142318,3193.372684282521,12095.907059801028
2020-07-19,7739.83660644686,3413.457540480872,12264.445080243448
2020-07-20,7875.22453036505,3582.2203240206,12641.027154281986
2020-07-21,8022.775756463683,3901.889969300319,12423.21333229861
2020-07-22,8253.384292876457,3897.7409712683257,12386.338397979072
2020-07-23,8274.088839917453,4105.91803077118,12624.781002286785
2020-07-24,8436.335382990263,4170.579822766924,12647.42221364855
2020-07-25,8597.662281789859,4160.159495580866,12872.132737726337
2020-07-26,8756.323674184723,4237.922096515418,12722.670166243124
2020-07-27,8920.579256077366,4502.122628754116,13312.830921730094
2020-07-28,9096.131113833922,5027.241837224317,13624.929194718756
2020-07-29,9353.212996194474,4924.165506388663,13413.983909515233
2020-07-30,9398.09819405219,5031.5836306895835,13862.322176515163
2020-07-31,9581.385108876879,5262.419707206209,14050.90792360763
2020-08-01,9759.709420199868,5300.711393105363,14477.825848355613
2020-08-02,9930.397769822403,5737.843177647471,14008.094425041727
2020-08-03,10100.790004145088,6173.6702830721315,14524.846120363673
2020-08-04,10275.709546210732,5978.029422508139,14732.376230000866
2020-08-05,10524.586131164102,6403.874714113432,14975.876220433032
2020-08-06,10552.995910690071,5876.09529606243,14815.347672270655
2020-08-07,10710.976873747202,6366.7292478226755,15119.101548644252
2020-08-08,10854.767428064544,6514.5496389756845,15190.735391651262
2020-08-09,10981.48209767008,6748.917483966728,15217.7466941991
2020-08-10,11098.450551766398,6976.090456603407,15204.324350819912
2020-08-11,11210.698875188333,6831.43926955008,15537.200150798104
2020-08-12,11388.076840675158,6638.433668664681,15906.162342600863
2020-08-13,11336.795919991866,7069.52398239862,15742.38225157611
2020-08-14,11407.735928118367,6711.304628441551,15571.591392754268
2020-08-15,11458.168310791834,7141.856741709578,15630.388241020992
2020-08-16,11486.410411751238,6869.351038320235,15828.865140212703
2020-08-17,11501.137520695105,7309.444976519759,16160.427733242153
2020-08-18,11508.832385076113,7422.5781930001685,15894.99240609579
2020-08-19,11580.876882479995,7212.0013829079135,16054.223214533513
2020-08-20,11425.051661723026,7163.592177969173,15814.888588320471
2020-08-21,11393.802818945456,7233.703295166004,15650.18650136511
2020-08-22,11345.924854921523,6592.067153360304,15517.160500923277
2020-08-23,11281.175510403202,7365.966766818461,15620.765743348948
2020-08-24,11209.550524663498,6892.483602964877,15730.55356160995
2020-08-25,11138.699188527775,6623.086289183377,15365.559547061664
2020-08-26,11140.98648139401,6859.070927848492,15647.682530522647
2020-08-27,10924.968562092736,6370.736923095029,15317.960139834093
2020-08-28,10843.641478287693,6409.563485178056,15073.20557643787
2020-08-29,10756.112948693572,6420.282059494399,14894.379532011422
2020-08-30,10662.21321123705,6034.68227722434,14788.142839917777
2020-08-31,10571.773152598182,6155.144408233891,14833.667090144774
2020-09-01,10492.050526466199,6494.411464975047,14940.701402786508
2020-09-02,10494.809752349145,6243.943975589086,14506.043521429734
2020-09-03,10287.821540270364,5993.773372373597,14625.159147957265
2020-09-04,10223.141469501501,6158.234319384951,14482.95665746106
2020-09-05,10158.816448385744,5870.727520650045,14312.958799116603
2020-09-06,10093.533958301156,5711.142386357784,14469.540632416407
2020-09-07,10035.941077359106,5568.02240459447,14400.2406332414
2020-09-08,9992.112779250068,5859.947659707632,14367.907639458783
2020-09-09,10032.673635857875,5836.611087031583,14638.210979052341
2020-09-10,9864.33779743876,5591.308319465705,14472.255510708528
2020-09-11,9838.22504218261,5650.2350808708,13975.381183776204
2020-09-12,9811.60056405062,5401.893904528095,14111.056435200911
2020-09-13,9782.552262747991,5718.475571513538,14142.912662372975
2020-09-14,9759.331548840059,5508.066922428937,14041.205352842218
2020-09-15,9747.836366359319,5755.483452604248,13812.728858256374
2020-09-16,9818.739985412918,5295.3971417914445,14134.536252977066
2020-09-17,9679.030100278622,4998.096174674175,14035.009113462074
2020-09-18,9680.315937884778,5412.496369618293,14275.565140203878
2020-09-19,9680.551215957948,5495.702663055567,14061.767461319792
2020-09-20,9678.687140236887,5141.576943404727,13896.064324303668
2020-09-21,9683.982124348851,5523.996995552036,13970.413832668653
2020-09-22,9703.447832425383,5252.366740404942,14280.00683237015
2020-09-23,9808.9361966326,5576.713111824647,13927.450414238749
2020-09-24,9708.633214941252,5387.647548455883,14127.13610590564
2020-09-25,9755.31863657252,5349.997381374396,14429.082981759715
2020-09-26,9808.04086763199,5535.985006195237,14070.87811212068
2020-09-27,9866.72282491959,5859.888616959147,14229.019610198233
2020-09-28,9941.426958166503,5494.993389361941,14495.505592354704
2020-09-29,10039.760527709557,5694.580398092516,14110.97111767058
2020-09-30,10233.927180145562,5770.911465982904,14432.625156973016
2020-10-01,10232.191876668632,5932.835703623206,14343.923403173496
2020-10-02,10387.11934928254,6153.223311507144,14774.713292398976
2020-10-03,10557.236267982367,5969.566145793013,14976.877224610713
2020-10-04,10741.63345101626,6441.112266783022,15119.401752824811
2020-10-05,10949.236674001406,6916.336645197342,15182.822848549682
2020-10-06,11186.227217659474,7011.392155390352,15627.59342090569
2020-10-07,11523.117961059615,7322.357903845495,15762.150059424543
2020-10-08,11666.267562422774,7355.9365558604295,15836.897168662601
2020-10-09,11966.112065554309,7695.104088234031,16381.776846307466
2020-10-10,12278.923151602587,8072.568024621485,16443.130901995963
2020-10-11,12601.44801006413,8233.897347928829,16880.281183161023
2020-10-12,12940.237963880154,8477.458082727082,17172.6128606823
2020-10-13,13299.129368231446,8992.447219676505,17886.103183932417
2020-10-14,13746.380876342544,9112.506972897661,18153.91260448861
2020-10-15,13986.231840548844,9706.739233701137,18244.67898522208
2020-10-16,14367.239464270351,9998.856552460738,18831.764716204154
2020-10-17,14744.04212838245,10476.72008835006,19023.992128808775
2020-10-18,15112.062344471182,10853.963661676293,19745.695988456344
2020-10-19,15476.874975770952,11367.339368983292,19706.686819587932
2020-10-20,15841.719001892588,11773.717509361504,20450.715755400688
2020-10-21,16274.655908131685,11671.578124498741,20410.35262262319
2020-10-22,16480.138727499932,12191.810826509844,20774.836749364928
2020-10-23,16807.34890856442,12743.308790678222,21326.008827010526
2020-10-24,17111.94830418047,12622.285586189244,21266.86437293441
2020-10-25,17390.75992663742,13250.515614594939,21566.97296626797
2020-10-26,17651.10362230155,13515.340208889811,22212.278758050634
2020-10-27,17898.265761697832,13711.439740317921,22251.70013896436
2020-10-28,18202.607132080793,13688.9160380251,22738.48072956563
2020-10-29,18271.074423604146,14086.872380959127,22304.837315460823
2020-10-30,18455.474064088314,14282.09658141176,22851.56886334689
2020-10-31,18614.157453656644,14280.891011212207,22953.03605660689
2020-11-01,18746.63312501895,14536.921020860904,23072.680826263113
2020-11-02,18862.83393231625,14660.888834599798,23138.011422108142
2020-11-03,18970.52032688872,14470.799544797355,23261.71137493757
2020-11-04,19142.32582403496,14720.038958558413,23636.572739456355
2020-11-05,19087.21186639442,14962.772386609597,23363.0123200385
2020-11-06,19158.692496291515,14872.726390481084,23688.16434241465
2020-11-07,19216.479338081932,15022.5158030721,23765.1290633288
2020-11-08,19261.063613669372,14938.929408882015,23735.732355113214
2020-11-09,19302.96420152973,14957.784720516096,23747.950727196334
2020-11-10,19350.123385629846,15253.143253958153,23667.18825969149
2020-11-11,19474.956646862098,15254.137579646884,23766.548963244062
2020-11-12,19385.82360144831,15245.003314705484,23570.09995799981
2020-11-13,19435.28004786724,15205.111230989805,23890.293840559683
2020-11-14,19481.760833424025,15173.952930722675,23899.40765772816
2020-11-15,19524.20915528688,15208.208197705779,23470.95127282295
2020-11-16,19571.379909882573,15019.188754563727,24088.369239150143
2020-11-17,19629.297091699773,15399.984560585723,24121.522745438084
2020-11-18,19768.369746869197,15374.536351645185,24438.546264727975
2020-11-19,19694.931590186086,15205.181462996381,24143.839512707415
2020-11-20,19759.562161155925,15339.593563843979,23957.680678900375
2020-11-21,19818.837115561633,15866.925138464117,24261.190217650048
2020-11-22,19870.021187102182,15741.781403228595,24104.290104984597
2020-11-23,19920.429449620104,15630.627907255854,24371.998332694387
2020-11-24,20173.589396851665,15847.913000960592,24609.58372452781
2020-11-25,20500.435021869802,16283.951305508015,24782.034167054793
2020-11-26,20606.840076549124,16465.78063517123,25317.787003412424
2020-11-27,20843.30392360659,16542.525745126008,25512.609192642452
2020-11-28,21066.70858692854,16844.651539890623,25462.960995096746
2020-11-29,21275.00585719802,16862.298967106028,25603.697464463494
2020-11-30,21476.560127477936,17144.199789280578,25713.950405130297
2020-12-01,21677.62556018664,17542.87819605372,26170.090463476154
2020-12-02,21949.46127846201,17570.53690959228,26061.394739010408
2020-12-03,21999.84949615248,17679.70049201097,26173.390124484256
2020-12-04,22181.374898115042,17734.2110006741,26571.849204879785
2020-12-05,22353.11392793574,17975.27881123315,26494.212943136477
2020-12-06,22515.2491781297,18411.01708800492,26670.432142212256
2020-12-07,22678.33673094432,18548.158110967288,26852.620288711307
2020-12-08,22850.7073395959,18483.61420464849,27233.44929697415
2020-12-09,23105.507479602096,18827.080406769695,27617.229180527804
2020-12-10,23152.147500463067,18664.50082488503,27370.181136867523
2020-12-11,23344.517415702798,19039.127979070367,27499.353689511507
2020-12-12,23542.621057802517,19526.36926437817,27324.742189972018
2020-12-13,23747.145642098127,19632.760836392994,28058.53886992446
2020-12-14,23968.69615877459,19734.828821565796,28290.88139081974
2020-12-15,24215.176725466114,19916.65050774776,28652.068781080216
2020-12-16,24558.825803292253,19985.45425284246,28858.941197612345
2020-12-17,24707.672979326573,20356.730153303666,29331.79483005433
2020-12-18,25013.777906247033,20590.521261659906,29238.51622584723
2020-12-19,25334.90175082585,21031.55146542547,29617.542463976304
2020-12-20,25669.12739771289,20943.633785862014,30450.830580964302
2020-12-21,26024.15662438537,21452.81898049692,30520.602930548754
2020-12-22,26404.764800075667,22169.342695191986,30527.89014984697
2020-12-23,26879.91809577855,22227.39789449901,31130.546500737328
2020-12-24,27154.31870730169,22779.52705240399,31471.178437464914
2020-12-25,27576.736255268304,23018.32182584873,31798.808544860993
2020-12-26,28001.773127956418,23581.674226536084,32246.75845919561
2020-12-27,28424.577340919757,23867.29053505677,32594.715452272394
2020-12-28,28850.228445610002,24770.16200783536,33462.65630187262
2020-12-29,29281.27442192404,25003.484568089512,33599.20411390724
2020-12-30,29784.922065526305,25202.508399864455,34440.5530972978
2020-12-31,30064.644110128706,25648.045317244014,34349.12699231497
2021-01-01,30468.559268813828,26175.924754880474,34335.679067837016
2021-01-02,30851.231322802985,26588.057567371816,35344.22141791134
2021-01-03,31208.39958768529,27313.9917324383,35433.49954501953
2021-01-04,31546.36547971256,27319.05736406991,35934.908712537486
2021-01-05,31869.51277059089,27380.60878330214,36167.737011395315
2021-01-06,32247.46417436913,28200.13984366208,36585.18039682169
2021-01-07,32386.63812122353,27790.33937930243,36830.748657567514
2021-01-08,32638.56298791686,28058.720940023508,37246.810276645316
2021-01-09,32861.596443792514,28459.66023163759,37317.45239550495
2021-01-10,33055.56419410317,28618.592144594375,37580.70003751605
2021-01-11,33231.04512646008,28976.691693551966,37466.993090077485
2021-01-12,33396.78307184634,29086.975551607473,37638.836083085516
2021-01-13,33626.73064979129,29055.361319027536,38089.702183953894
2021-01-14,33631.49204642394,29438.401584525953,38056.487107860245
2021-01-15,33766.525062309105,29292.192862802945,37811.34246812258
2021-01-16,33893.75314919066,29522.825495426063,38813.58794513099
2021-01-17,34016.10467263745,30231.033080122845,38547.70270320128
2021-01-18,34146.70921463459,29731.054040824354,38534.42967704003
2021-01-19,34296.233642109466,30209.275455638846,38383.63203389244
2021-01-20,34539.865627614876,30380.849038645803,38931.70103184977
2021-01-21,34588.71328485307,30257.702351758617,38738.167552634455
2021-01-22,34797.98262722864,30474.667985664306,39201.009204653135
2021-01-23,35028.584453396346,30688.944848095274,39070.94387179959
2021-01-24,35281.68826648907,30879.984815833574,39727.29469723533
2021-01-25,35567.95288078977,31080.116273589505,39704.47558675587
2021-01-26,35894.91575134414,31341.66350732615,40118.43264170953
2021-01-27,36334.047506264294,31800.603118763654,40535.30673363157
2021-01-28,36592.23865050653,32564.376476579022,41165.57047680599
2021-01-29,37020.07801012024,32662.898207029204,41207.41033756066
2021-01-30,37473.571991016455,33044.450890363725,41881.749709410426
2021-01-31,37948.81940398111,33502.14708366364,42328.09071131104
2021-02-01,38451.36840463899,34328.20365628717,42535.55679718502
2021-02-02,38983.73431091294,34876.43008764362,43391.37675634811
2021-02-03,39612.58142422129,35313.23339052774,43874.88489402572
2021-02-04,40040.33247904627,35967.37767133014,44283.83269065502
2021-02-05,40613.56204527377,35870.02864397816,44799.050645545685
2021-02-06,41184.819900203474,36745.92454887467,45351.06429835502
2021-02-07,41747.39633547555,37294.27671672013,45919.9641256033
2021-02-08,42304.75350799597,37951.62207267152,46826.640433343564
2021-02-09,42858.09957178263,38836.7837353285,46991.71183161644
2021-02-10,43473.6071614226,39204.46910435033,48145.19991684011
2021-02-11,43854.03880987305,39841.73708236048,48284.7170750839
2021-02-12,44347.135126498346,39629.39329743508,48610.3472853838
2021-02-13,44807.41181227455,40179.20630108055,49206.89513468563
2021-02-14,45230.87809595527,41060.449532053506,49554.5327625943
2021-02-15,45624.40186227548,41364.30332793468,49850.249435377904
2021-02-16,45993.199884669215,41793.23679226832,50275.0485389236
2021-02-17,46407.95687849475,42055.00183600901,50561.57523169605
2021-02-18,46576.33851594126,42415.598760116365,51090.4266786601
2021-02-19,46851.25713225692,42749.38965596855,51251.567751362345
2021-02-20,47092.53937197155,42661.5230784858,51076.86256947789
2021-02-21,47301.51171409527,43156.97312707913,51546.85566422296
2021-02-22,47490.232596428104,42871.368735835036,51677.67991091286
2021-02-23,47668.85300219669,43467.854465183605,51919.3574422021
2021-02-24,47912.61258529458,43564.0051508011,52170.535785509695
2021-02-25,47757.05961381934,43450.966108504144,52144.70770697836
2021-02-26,47734.756584442504,43260.26414089952,52054.31461045562
2021-02-27,47708.32291317613,43651.41224043297,52209.616579579524
2021-02-28,47681.13321889913,42890.54463034011,52122.91503219414
2021-03-01,47666.50140587296,43299.548079189386,51899.96497829705
2021-03-02,47675.01363184621,43142.13803590378,51828.23682007823
2021-03-03,47781.51787737836,43615.89973563151,52087.42454810255
2021-03-04,47696.53851887118,43583.42497602112,52028.255781362335
2021-03-05,47774.47707266956,43570.83345095331,52111.45125091707
2021-03-06,47875.24991007058,43390.93319085182,51942.00681330166
2021-03-07,47998.87950788809,43656.8485768154,52257.527993942625
2021-03-08,48154.76764095872,43762.81058320967,52384.47226650481
2021-03-09,48349.13113811184,44055.67278061001,52678.256867924385
2021-03-10,48652.1051446465,44361.7877813021,52988.38115831907
2021-03-11,48769.27924817033,44509.583068682594,53071.341970531525
2021-03-12,49050.024399540176,44492.47139217413,53154.17451579997
2021-03-13,49349.25809098105,44971.7290714164,53328.02951059844
2021-03-14,49662.16100637142,45132.52394712701,54227.399717152504
2021-03-15,49993.57027864175,45661.9118819302,54494.27741466201
2021-03-16,50345.526870076,45931.280259236955,54372.5540718118
2021-03-17,50784.47916112043,46543.19197040909,55022.65721329341
2021-03-18,51012.905570754505,46777.660000228585,55183.29078981995
2021-03-19,51377.7119960867,47405.30043185172,55684.14431524069
2021-03-20,51732.04983402699,47369.400003249044,56054.134900406
2021-03-21,52070.06658829269,47898.859383929994,56516.16324952938
2021-03-22,52396.3135015309,48278.0963408098,56803.93028873326
2021-03-23,52713.287564572354,48493.46973428048,57171.17834975888
2021-03-24,53088.6103562468,48879.81009313166,57411.446045638004
2021-03-25,53226.60742190802,48892.092023471785,57522.78758573503
2021-03-26,53476.645352354324,49339.52932001997,57983.18512299139
2021-03-27,53694.87414745185,49374.498636201235,58019.9618547438
2021-03-28,53878.889083146416,49740.687417646826,58513.287359426366
2021-03-29,54037.03906724353,49516.904494707676,58261.26965875248
2021-03-30,54175.86163939482,49791.35668584453,58366.388924275234
2021-03-31,54367.150051087956,49786.16299322017,58517.63612999567
2021-04-01,54319.41921204758,49922.92692123573,58295.7910240792
2021-04-02,54386.13075383276,50066.08190002877,58646.76764662598
2021-04-03,54427.327810266266,50145.414180994034,58725.42898778303
2021-04-04,54444.196593184,50207.60465092812,58777.208593469964
2021-04-05,54448.28437628677,50361.93911926898,58639.4249885668
2021-04-06,54448.856367904,50116.65207848405,58455.61442958966
2021-04-07,54519.89887109276,49831.61418058388,58650.04835888109
2021-04-08,54371.53706720016,50335.467625717705,58919.507572356226
2021-04-09,54358.22877231623,50057.47273762578,58275.5597819149
2021-04-10,54340.38538844051,50272.030815652506,58332.87416555563
2021-04-11,54318.93726158351,49928.55176788811,58637.106831366036
2021-04-12,54304.572706695515,50044.23768099606,58853.03365314853
2021-04-13,54149.388503057555,50157.02985207857,58565.004426234555
2021-04-14,54081.17725468562,49789.32907875086,58698.13462928364
2021-04-15,53807.679753254255,49879.576894464255,58378.1281050384
2021-04-16,53680.60019754248,49319.40560964713,57664.161162166245
2021-04-17,53557.31391220874,49476.661931523886,58321.799509632496
2021-04-18,53435.52609141341,49234.16060061817,57788.9497487057
2021-04-19,53322.60813659123,49015.47239769233,57737.53792837706
2021-04-20,53223.09047971323,48723.72728839694,57569.73889004181
2021-04-21,53205.81526102189,49040.57302273765,57484.00533169062
2021-04-22,52975.51284501661,48663.625902246786,57314.91888890592
2021-04-23,52881.15897354331,48572.515340449434,57047.81033532
2021-04-24,52777.75915784221,48292.01723341717,56954.23959013287
2021-04-25,52661.07296172049,47986.92319750928,57100.257421978415
2021-04-26,52537.0030616535,48029.941325977954,56489.996237270636
2021-04-27,52409.126671591956,48296.22339296598,56732.81148505515
2021-04-28,52345.87180943694,48289.94598912156,56482.71940690528
